id,v_type,k,v
1375978274,<type 'str'>,name,Atithya
1375978275,<type 'str'>,service,spair
1375978275,<type 'str'>,shop,car
1375978276,<type 'str'>,amenity,pharmacy
1375978276,<type 'str'>,dispensing,no
1375978276,<type 'str'>,name,Apollo pharmacy
1375978277,<type 'str'>,amenity,restaurant
1375978277,<type 'str'>,cuisine,tandoor
1375978277,<type 'str'>,name,Tunday Kabab
1375978278,<type 'str'>,amenity,restaurant
1375978278,<type 'str'>,name,Udupi Upahaar
1375978279,<type 'str'>,amenity,cafe
1375978279,<type 'str'>,name,Friends
1375978280,<type 'str'>,amenity,bar;pub;restaurant
1375978280,<type 'str'>,name,Purple Haze
1375978281,<type 'str'>,amenity,cafe
1375978281,<type 'str'>,name,Cuppa
1375978282,<type 'str'>,amenity,restaurant
1375978282,<type 'str'>,name,Coorg
1375978283,<type 'str'>,amenity,restaurant
1375978283,<type 'str'>,name,KC Das
1375978284,<type 'str'>,amenity,restaurant
1375978284,<type 'str'>,name,A2B
1375978285,<type 'str'>,name,Mobile Store
1375978285,<type 'str'>,shop,mobile_phone
1375978286,<type 'str'>,amenity,restaurant
1375978286,<type 'str'>,cuisine,Naga
1375978286,<type 'str'>,name,Zingron
1375978287,<type 'str'>,amenity,restaurant
1375978287,<type 'str'>,cuisine,chinese
1375978287,<type 'str'>,name,Beijing Bites
1375978288,<type 'str'>,name,Blue Petal Business Hotel
1375978288,<type 'str'>,tourism,hotel
1375978289,<type 'str'>,amenity,restaurant
1375978289,<type 'str'>,name,Lazeez Express
1375978290,<type 'str'>,amenity,restaurant
1375978290,<type 'str'>,name,Ammi's Biryani
1375978291,<type 'str'>,amenity,restaurant
1375978291,<type 'str'>,name,Tandoor Hut
1377659006,<type 'str'>,barrier,gate
1377659110,<type 'str'>,barrier,gate
1383996004,<type 'str'>,barrier,gate
1383996005,<type 'str'>,barrier,gate
1383996007,<type 'str'>,barrier,gate
1383996009,<type 'str'>,highway,bus_stop
1383996009,<type 'str'>,name,St. Josephs College
1383996011,<type 'str'>,barrier,gate
1384675402,<type 'str'>,amenity,atm
1384675402,<type 'str'>,level,0
1384675402,<type 'str'>,operator,Citibank
1385984054,<type 'str'>,addr:housenumber,"#23, 3rd B cross,"
1385984054,<type 'str'>,addr:street,"1st Main Road,"
1385984054,<type 'str'>,amenity,cafe
1385984054,<type 'str'>,name,CUPPA Cafe
1386091573,<type 'str'>,barrier,gate
1387622171,<type 'str'>,barrier,gate
1388103603,<type 'str'>,amenity,pharmacy
1388103603,<type 'str'>,name,Aravind Medicals and General stores
1388103606,<type 'str'>,shop,bakery
1388103608,<type 'str'>,amenity,bank
1388103608,<type 'str'>,atm,yes
1388103608,<type 'str'>,name,State Bank of Travencore
1388103608,<type 'str'>,operator,State Bank of Travencore
1388103622,<type 'str'>,addr:city,Bangalore
1388103622,<type 'str'>,addr:housenumber,No 107
1388103622,<type 'str'>,addr:postcode,560066
1388103622,<type 'str'>,addr:street,", ITPL Back Gate, Pattandur Agrahara Main Road, Whitefield,"
1388103622,<type 'str'>,name,Homeneeds
1388103622,<type 'str'>,phone,8033618025
1388103622,<type 'str'>,shop,supermarket
1388103623,<type 'str'>,amenity,atm
1388103623,<type 'str'>,operator,Maharastra Bank
1389204316,<type 'str'>,amenity,parking
1389204316,<type 'str'>,name,Two-Wheeler Parking
1389206600,<type 'str'>,addr:city,Bangalore
1389206600,<type 'str'>,addr:street,S P Road
1389206600,<type 'str'>,name,Arihant Computers
1389206600,<type 'str'>,shop,computer
1389210293,<type 'str'>,addr:street,Dharmaraya Temple Road
1389210293,<type 'str'>,amenity,atm
1389210293,<type 'str'>,operator,ICIC Bank ATM
1390987866,<type 'str'>,highway,turning_circle
1390987868,<type 'str'>,highway,turning_circle
1390987887,<type 'str'>,highway,turning_circle
1390987892,<type 'str'>,highway,turning_circle
1390987895,<type 'str'>,highway,turning_circle
1390987901,<type 'str'>,highway,turning_circle
1390987927,<type 'str'>,highway,turning_circle
1390987929,<type 'str'>,highway,turning_circle
1390987938,<type 'str'>,highway,turning_circle
1390987948,<type 'str'>,highway,turning_circle
1390987984,<type 'str'>,barrier,gate
1390987992,<type 'str'>,highway,turning_circle
1390987993,<type 'str'>,highway,turning_circle
1390987996,<type 'str'>,highway,turning_circle
1390987998,<type 'str'>,highway,turning_circle
1390988019,<type 'str'>,highway,turning_circle
1390988022,<type 'str'>,highway,turning_circle
1390988023,<type 'str'>,highway,turning_circle
1390988025,<type 'str'>,highway,turning_circle
1396823304,<type 'str'>,amenity,post_office
1396823304,<type 'str'>,name,BTM Layout
1396823304,<type 'str'>,operator,P&T
1396823306,<type 'str'>,name,Hopcoms
1396823306,<type 'str'>,shop,greengrocer
1396823314,<type 'str'>,amenity,place_of_worship
1396823314,<type 'str'>,name,Rama Temple
1396823314,<type 'unicode'>,name:kn,ರಾಮ ದೇವಸ್ಥಾನ
1396823314,<type 'str'>,religion,hindu
1397247990,<type 'str'>,leisure,sports_centre
1397247990,<type 'str'>,name,Reliance Club
1397247992,<type 'str'>,leisure,park
1397247992,<type 'str'>,name,BTM
1397247993,<type 'str'>,amenity,atm
1397247993,<type 'str'>,operator,Canara Bank
1397248000,<type 'str'>,leisure,sports_centre
1397248000,<type 'str'>,name,Brigade
1397248000,<type 'str'>,sport,basketball
1397248004,<type 'str'>,highway,bus_stop
1397248004,<type 'str'>,name,Vinayaka Nagara Telecome Layout
1397260144,<type 'str'>,building,yes
1397260144,<type 'str'>,name,Crystal Apartments
1397260161,<type 'str'>,building,yes
1397260161,<type 'str'>,name,Crytal Apartments
1397260169,<type 'str'>,name,MK Ahmed Bazar
1397260169,<type 'str'>,shop,supermarket
1402943044,<type 'str'>,entrance,yes
1403889102,<type 'str'>,power,tower
1403889104,<type 'str'>,power,tower
1403889105,<type 'str'>,power,tower
1403889106,<type 'str'>,power,tower
1403889108,<type 'str'>,power,tower
1403889110,<type 'str'>,power,tower
1403889111,<type 'str'>,power,tower
1403889114,<type 'str'>,power,tower
1403889115,<type 'str'>,power,tower
1403889116,<type 'str'>,power,tower
1403889117,<type 'str'>,power,tower
1403889119,<type 'str'>,power,tower
1403889120,<type 'str'>,power,tower
1403889122,<type 'str'>,power,tower
1403889123,<type 'str'>,power,tower
1403889124,<type 'str'>,power,tower
1403889125,<type 'str'>,power,tower
1403889126,<type 'str'>,power,tower
1403889128,<type 'str'>,power,tower
1403889131,<type 'str'>,power,tower
1403889132,<type 'str'>,power,tower
1403889133,<type 'str'>,power,tower
1403889134,<type 'str'>,power,tower
1403889135,<type 'str'>,power,tower
1403889137,<type 'str'>,power,tower
1403889139,<type 'str'>,power,tower
1403889140,<type 'str'>,power,tower
1403889141,<type 'str'>,power,tower
1403889142,<type 'str'>,power,tower
1403889143,<type 'str'>,power,tower
1403889146,<type 'str'>,power,tower
1403889147,<type 'str'>,power,tower
1403889148,<type 'str'>,power,tower
1403889149,<type 'str'>,power,tower
1403889150,<type 'str'>,power,tower
1403889151,<type 'str'>,power,tower
1403889153,<type 'str'>,power,tower
1403889155,<type 'str'>,power,tower
1403889157,<type 'str'>,power,tower
1403889158,<type 'str'>,power,tower
1403889159,<type 'str'>,power,tower
1403889160,<type 'str'>,power,tower
1403889163,<type 'str'>,power,tower
1403889165,<type 'str'>,power,tower
1403889166,<type 'str'>,power,tower
1403889167,<type 'str'>,power,tower
1403889168,<type 'str'>,power,tower
1403889169,<type 'str'>,power,tower
1403889170,<type 'str'>,power,tower
1403889172,<type 'str'>,power,tower
1403889173,<type 'str'>,power,tower
1403889174,<type 'str'>,power,tower
1403889175,<type 'str'>,power,tower
1403889176,<type 'str'>,power,tower
1403889179,<type 'str'>,power,tower
1403889180,<type 'str'>,power,tower
1403889182,<type 'str'>,power,tower
1403889183,<type 'str'>,power,tower
1403889184,<type 'str'>,power,tower
1403889185,<type 'str'>,power,tower
1403889187,<type 'str'>,power,tower
1403889188,<type 'str'>,power,tower
1403889190,<type 'str'>,power,tower
1403889192,<type 'str'>,power,tower
1403889193,<type 'str'>,power,tower
1403889194,<type 'str'>,power,tower
1403889195,<type 'str'>,power,tower
1403889197,<type 'str'>,power,tower
1403889198,<type 'str'>,power,tower
1403889199,<type 'str'>,power,tower
1403889200,<type 'str'>,power,tower
1403889201,<type 'str'>,power,tower
1403889204,<type 'str'>,power,tower
1403889205,<type 'str'>,power,tower
1403889207,<type 'str'>,power,tower
1403889208,<type 'str'>,power,tower
1403889209,<type 'str'>,power,tower
1403889210,<type 'str'>,power,tower
1403889212,<type 'str'>,power,tower
1403889213,<type 'str'>,power,tower
1403889214,<type 'str'>,power,tower
1403889215,<type 'str'>,power,tower
1403889217,<type 'str'>,power,tower
1403889220,<type 'str'>,power,tower
1403889223,<type 'str'>,power,tower
1403889227,<type 'str'>,power,tower
1403889229,<type 'str'>,power,tower
1403889230,<type 'str'>,power,tower
1403889234,<type 'str'>,power,tower
1403889236,<type 'str'>,power,tower
1403889238,<type 'str'>,power,tower
1403889239,<type 'str'>,power,tower
1403889241,<type 'str'>,power,tower
1403889242,<type 'str'>,power,tower
1403889246,<type 'str'>,power,tower
1403889250,<type 'str'>,power,tower
1403889251,<type 'str'>,power,tower
1403889255,<type 'str'>,power,tower
1403889256,<type 'str'>,power,tower
1403889264,<type 'str'>,power,tower
1403889272,<type 'str'>,power,tower
1403889276,<type 'str'>,power,tower
1403889279,<type 'str'>,power,tower
1403889281,<type 'str'>,power,tower
1403889284,<type 'str'>,power,tower
1403939456,<type 'str'>,power,tower
1403939458,<type 'str'>,power,tower
1403939462,<type 'str'>,power,tower
1403939465,<type 'str'>,power,tower
1404460897,<type 'str'>,highway,traffic_signals
1404460899,<type 'str'>,highway,traffic_signals
1404460918,<type 'str'>,highway,traffic_signals
1404460921,<type 'str'>,highway,traffic_signals
1404460921,<type 'str'>,junction,yes
1404460921,<type 'str'>,name,B.M.Shri Circle
1405583404,<type 'str'>,name,Akshaynagar Layout
1405583404,<type 'unicode'>,name:kn,ಅಕ್ಷಯನಗರ ಲೇಔಟ್
1405583404,<type 'str'>,place,neighbourhood
1409577520,<type 'str'>,entrance,yes
1409578422,<type 'str'>,leisure,playground
1409578422,<type 'str'>,name,Playground
1417340828,<type 'str'>,highway,bus_stop
1417340828,<type 'str'>,name,Kudlu Gate
1420058875,<type 'str'>,name,Domlur Village
1420058875,<type 'unicode'>,name:kn,ದೊಮ್ಮಲೂರು ಗ್ರಾಮ
1420058875,<type 'str'>,place,neighbourhood
1420058894,<type 'str'>,amenity,restaurant
1420058894,<type 'str'>,name,Sethji's
1420058964,<type 'str'>,amenity,bar;pub;restaurant
1420058964,<type 'str'>,name,Roadtrip
1420058964,<type 'str'>,wheelchair,yes
1420059004,<type 'str'>,highway,bus_stop
1420059058,<type 'str'>,amenity,restaurant
1420066592,<type 'str'>,addr:city,Bangalore
1420066592,<type 'str'>,addr:housenumber,2286
1420066592,<type 'str'>,addr:street,", 14th A Main Road, 1st Cross"
1420066592,<type 'str'>,amenity,cafe
1420066592,<type 'str'>,name,The Ants Cafe
1420066592,<type 'unicode'>,name:kn,ಆನ್ಟ್ಸ್ ಕಫೆ
1420066592,<type 'str'>,opening_hours,9:00 to 20:00
1420066592,<type 'str'>,website,http://theantsstore.com/primary-pages/ants-cafe
1420066610,<type 'str'>,name,Doopanahalli
1420066610,<type 'unicode'>,name:kn,ದೂಪನಹಳ್ಳಿ
1420066610,<type 'str'>,place,neighbourhood
1420066677,<type 'str'>,shop,bakery
1420066703,<type 'str'>,barrier,gate
1420066710,<type 'str'>,barrier,gate
1420105702,<type 'str'>,amenity,cafe
1420105702,<type 'str'>,name,Chai Patti
1420105705,<type 'str'>,amenity,fast_food
1420105705,<type 'str'>,cuisine,rolls
1420105705,<type 'str'>,name,Chakum Chukum
1420105706,<type 'str'>,name,Corner House
1420105706,<type 'str'>,shop,confectionery
1420105711,<type 'str'>,amenity,bank
1420105711,<type 'str'>,atm,yes
1420105711,<type 'str'>,name,HDFC
1420105723,<type 'str'>,amenity,bank
1420105723,<type 'str'>,atm,yes
1420105723,<type 'str'>,name,Maha Bank
1420105727,<type 'str'>,addr:street,100 Feet Road( S K Karim Khan Road)
1420105727,<type 'str'>,name,Sony Centre
1420105727,<type 'str'>,shop,electronics
1420105729,<type 'str'>,amenity,restaurant
1420105729,<type 'str'>,name,Sunny's
1420105733,<type 'str'>,addr:street,100 Feet Road( S K Karim Khan Road)
1420105733,<type 'str'>,name,Croma
1420105733,<type 'str'>,shop,hifi
1420105853,<type 'str'>,name,Blackdog
1420105853,<type 'str'>,shop,alcohol
1420105905,<type 'str'>,name,Daily Bread
1420105905,<type 'str'>,shop,bakery
1420113193,<type 'str'>,highway,bus_stop
1420113193,<type 'str'>,name,HAL 2nd Stage
1420113193,<type 'unicode'>,name:kn,ದೋಪ್ಪನ ಹಳ್ಳಿ
1426776304,<type 'str'>,highway,bus_stop
1426776304,<type 'str'>,local_ref,Murgeshpallya
1428116573,<type 'str'>,amenity,bus_station
1428116573,<type 'str'>,name,Mangammanapalya Bus Stand
1437223285,<type 'str'>,amenity,library
1437223285,<type 'str'>,name,Indian Medical Association
1437223296,<type 'str'>,name,Lalbagh
1437223296,<type 'unicode'>,name:kn,ಲಾಲ್‌ಬಾಗ್
1437223296,<type 'str'>,network,Namma Metro
1437223296,<type 'str'>,operator,BMRCL
1437223296,<type 'str'>,platforms,2
1437223296,<type 'str'>,railway,station
1437223296,<type 'str'>,station,subway
1437301865,<type 'str'>,name,Kannada Sahitya Parishath
1437301865,<type 'unicode'>,name:kn,ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತು
1437301865,<type 'str'>,shop,books
1437301865,<type 'str'>,wheelchair,limited
1438209102,<type 'str'>,amenity,place_of_worship
1438209102,<type 'str'>,denomination,sunni
1438209102,<type 'str'>,name,Masjid Umar Farooq (Byrasandra)
1438209102,<type 'str'>,religion,muslim
1438212029,<type 'str'>,amenity,hospital
1438212029,<type 'str'>,designation,Paediatric Hospital
1438212029,<type 'str'>,emergency,yes
1438212029,<type 'str'>,name,Indira Gandhi Institute of Child Health
1438212033,<type 'str'>,amenity,hospital
1438212033,<type 'str'>,designation,Sanatorium
1438212033,<type 'str'>,emergency,no
1438212033,<type 'str'>,name,SDS Tuberculosis and Chest Diseases Hospital
1438212038,<type 'str'>,amenity,place_of_worship
1438212038,<type 'str'>,denomination,sunni
1438212038,<type 'str'>,name,Masjid e Inayat
1438212038,<type 'str'>,religion,muslim
1438212044,<type 'str'>,amenity,hospital
1438212044,<type 'str'>,emergency,yes
1438212044,<type 'str'>,name,Sanjay Gandhi Accident and Trauma Hospital
1438214050,<type 'str'>,amenity,bank
1438214050,<type 'str'>,atm,yes
1438214050,<type 'str'>,name,HDFC Bank
1440255877,<type 'str'>,amenity,place_of_worship
1440255877,<type 'str'>,name,Temple
1440255877,<type 'str'>,religion,hindu
1440255888,<type 'str'>,amenity,place_of_worship
1440255888,<type 'str'>,denomination,sunni
1440255888,<type 'str'>,name,Mosque
1440255888,<type 'str'>,religion,muslim
1440343668,<type 'str'>,amenity,hospital
1440343668,<type 'str'>,name,Maiya Nursing Home
1440343675,<type 'str'>,amenity,cafe
1440343675,<type 'unicode'>,name,Café Coffee Day
1440356371,<type 'str'>,amenity,pharmacy
1440356371,<type 'str'>,name,Ramdev Medicals
1440356373,<type 'str'>,amenity,pharmacy
1440356373,<type 'str'>,name,Trust Pharma
1442068021,<type 'str'>,highway,bus_stop
1442068021,<type 'str'>,name,Lalbagh Siddapura (Lalbagh East Gate)
1442068023,<type 'str'>,highway,bus_stop
1442068023,<type 'str'>,name,Wilson Garden 12th Cross
1442068023,<type 'unicode'>,name:kn,೧೨ನೇ ಅಡ್ಡ ರಸ್ತೆ
1442068029,<type 'str'>,highway,bus_stop
1442068029,<type 'str'>,name,"Madavan Park, Jayanagara 3Rd Block"
1442068030,<type 'str'>,highway,bus_stop
1442068030,<type 'str'>,name,Wilson Garden 10th Cross
1442068030,<type 'unicode'>,name:kn,೧೦ನೇ ಅಡ್ಡ ರಸ್ತೆ
1442068035,<type 'str'>,highway,bus_stop
1442068035,<type 'str'>,local_ref,JAYANAGARA 1ST BLOCK
1442068035,<type 'str'>,name,Rani Saraladevi School
1442068035,<type 'unicode'>,name:kn,ರಾಣಿ ಸರಳಾದೇವಿ ಶಾಲೆ
1442068036,<type 'str'>,highway,bus_stop
1442068036,<type 'str'>,local_ref,JAYANAGARA 1ST BLOCK
1442068036,<type 'str'>,name,Ashoka Pillar
1442068037,<type 'str'>,highway,bus_stop
1442068037,<type 'str'>,name,Ashoka Pillar
1442068037,<type 'unicode'>,name:kn,ಅಶೋಕ ಪಿಲ್ಲರ್
1442364079,<type 'str'>,traffic_calming,hump
1444208136,<type 'str'>,addr:street,Hosur road
1444208136,<type 'str'>,amenity,fast_food
1444208136,<type 'str'>,name,Mac
1444233099,<type 'str'>,amenity,atm
1444233099,<type 'str'>,fee,None/Standard
1444233099,<type 'str'>,name,Sbi
1444233099,<type 'str'>,operator,State Bank of India
1444702792,<type 'str'>,addr:street,Sarjapura road
1444702792,<type 'str'>,amenity,restaurant
1444702792,<type 'str'>,name,Chung Wah
1445322853,<type 'str'>,amenity,atm
1445322853,<type 'str'>,operator,Canara Bank
1446122916,<type 'str'>,amenity,pharmacy
1446122916,<type 'str'>,dispensing,yes
1446122916,<type 'str'>,name,Cash Pharmacy
1446581010,<type 'str'>,amenity,fuel
1446581010,<type 'str'>,brand,Bharath Petroleum
1446581010,<type 'str'>,name,Bharath Petroleum
1446581011,<type 'str'>,amenity,fuel
1446581011,<type 'str'>,brand,Shell
1446581011,<type 'str'>,name,Shell
1446581013,<type 'str'>,amenity,hospital
1446581013,<type 'str'>,name,Mallige Hospital
1446581013,<type 'unicode'>,name:kn,ಮಲ್ಲಿಗೆ ಆಸ್ಪತ್ರೆ
1448049063,<type 'str'>,amenity,marketplace
1448049063,<type 'str'>,name,"Fruit, Flower and Vegetable vendors"
1448049066,<type 'str'>,amenity,bank
1448049066,<type 'str'>,atm,yes
1448049066,<type 'str'>,name,Corporation Bank
1448049066,<type 'unicode'>,name:kn,ಕಾರ್ಪರೇಷನ್ ಬ್ಯಾಂಕ್
1448255294,<type 'str'>,amenity,place_of_worship
1448255294,<type 'str'>,name,St. Thomas Church
1448255294,<type 'str'>,religion,christian
1448262213,<type 'str'>,amenity,fire_station
1448262215,<type 'str'>,highway,bus_stop
1448262215,<type 'str'>,name,Kidwai (NIMHANS)
1448280850,<type 'str'>,leisure,sports_centre
1448280850,<type 'str'>,name,St. John Cricket ground
1448280850,<type 'str'>,sport,cricket
1448634282,<type 'str'>,highway,bus_stop
1448634282,<type 'str'>,local_ref,JAYANAGARA 1ST BLOCK
1448634282,<type 'str'>,name,Byrasandra
1448635305,<type 'str'>,FIXME,Does it cross the big street?
1448635322,<type 'str'>,highway,bus_stop
1448635322,<type 'str'>,name,Lakkasandra
1448635322,<type 'unicode'>,name:kn,ಲಕ್ಕಸಂದ್ರ
